"","business_lat","business_long","business_park","business_price","business_open","business_cat","n_photo","cum_n_tips","cum_max_friends","cum_max_u_elite","cum_max_us_fans","cum_max_us_rev","male","female","ch_in","date"
"15501",36.1191259407,-115.1772566948,"true",2,"False","American",12,25,2916,9,219,1664,1,12,1,2011-08-22
"15502",36.1143517,-115.1961847,"true",1,"True","Others",6,7,1410,7,180,2665,3,3,1,2013-08-05
"15503",33.447459,-112.072807,"true",2,"True","American",32,1,414,11,8,57,0,0,1,2012-06-20
"15504",36.1283768577,-115.1782829915,"true",3,"True","Others",24,5,1613,8,148,727,4,0,0,2013-02-28
"15505",36.0683706291,-115.177535906,"false",2,"True","American",68,20,3094,9,219,1664,3,7,1,2012-12-03
"15506",43.7859117,-79.4828488,"true",2,"True","Others",5,1,10,7,2,69,0,0,0,2016-02-05
"15507",36.1596932343,-115.2302701771,"true",1,"True","Others",8,3,3022,7,641,4321,0,2,1,2015-09-13
"15508",36.09977,-115.167493,"true",2,"True","American",19,6,3975,10,730,1035,2,3,1,2012-04-23
"15509",36.1202445884,-115.1733899117,"true",2,"False","Others",16,13,1150,8,108,821,7,3,0,2016-03-25
"15510",36.0100856,-115.1186563,"true",2,"False","Others",19,3,693,4,76,573,1,2,0,2013-11-25
"15511",36.1144832,-115.1948136,"true",2,"True","Others",12,8,666,5,58,434,3,1,1,2011-04-10
"15512",43.6541,-79.366917,"true",2,"True","Others",10,1,15,4,5,126,0,1,0,2013-01-30
"15513",33.577807,-111.8865948,"true",1,"True","Others",3,2,471,9,55,439,0,1,1,2012-01-05
"15514",43.8488029,-79.3765566,"true",2,"True","Asian",54,14,562,10,715,6314,2,8,0,2018-07-23
"15515",33.3356326,-111.962543,"true",2,"True","Others",7,4,1186,7,411,2340,1,3,1,2016-01-14
"15516",36.0420628,-115.2781558,"true",2,"True","Others",40,30,3198,9,378,1431,4,7,1,2014-04-20
"15517",36.1321875,-115.1770963,"true",2,"True","American",61,31,3975,9,730,1431,9,9,1,2014-03-02
"15518",33.570389,-111.886452,"true",2,"True","Others",22,6,73,6,6,192,0,0,1,2011-01-01
"15519",33.6371359527,-111.9247676171,"true",2,"True","Others",20,3,1967,10,102,718,0,2,1,2012-01-24
"15520",33.4500119,-112.0756189,"true",2,"False","Others",10,10,506,9,55,398,3,3,1,2016-08-19
"15521",33.580741,-111.881806,"false",2,"True","Others",24,1,853,8,74,258,0,1,1,2010-07-07
"15522",36.11337,-115.175143,"true",3,"True","Others",118,9,1060,9,263,962,2,5,0,2017-07-31
"15523",36.1641802266,-115.2896297427,"true",1,"True","American",45,7,252,9,55,753,0,2,1,2011-10-08
"15524",36.173035,-115.242761,"true",2,"True","Others",2,5,83,11,1,58,0,3,0,2018-02-21
"15525",33.3478602,-111.9450558,"true",1,"True","Others",12,2,414,8,8,135,1,0,1,2013-09-18
"15526",33.4772064084,-112.0735331216,"true",3,"True","Others",16,8,819,8,125,726,2,4,1,2013-02-02
"15527",36.101689985,-115.2981502597,"true",1,"True","Others",6,4,1295,9,6,74,2,2,1,2017-07-31
"15528",36.0998776,-115.1269843,"true",2,"True","Asian",35,3,3022,7,641,4321,0,3,1,2016-08-26
"15529",36.0944572,-115.2088673,"true",2,"True","Others",91,36,3975,9,730,1664,6,6,1,2011-12-30
"15530",36.107727,-115.176986,"true",2,"False","Others",42,61,3198,9,378,1431,4,12,1,2012-11-07
"15531",36.1744156664,-115.1449056484,"false",2,"True","American",8,5,1117,9,165,981,2,2,1,2012-12-29
"15532",33.3908271448,-112.0129483509,"true",2,"True","American",11,2,144,10,5,112,1,0,1,2012-12-13
"15533",33.4588267,-112.0715434,"true",2,"True","American",2,10,853,8,125,726,1,6,1,2013-09-28
"15534",40.4435995,-80.0003448,"true",2,"True","Others",12,5,289,6,43,628,1,2,1,2016-02-28
"15535",43.829269576,-79.3532338993,"true",4,"True","Others",76,2,562,10,715,6314,0,2,0,2016-06-05
"15536",33.5958365,-112.134591,"true",1,"True","Others",18,43,1462,10,112,1022,6,4,1,2015-12-13
"15537",33.6388576,-112.2227171,"true",2,"True","American",15,1,506,1,20,31,0,1,1,2017-05-12
"15538",33.5005972575,-112.07423717,"true",2,"True","American",35,52,2607,10,136,704,7,9,1,2014-01-26
"15539",36.048992157,-115.1715393066,"true",2,"True","Others",38,10,940,6,68,527,4,2,1,2014-07-31
"15540",33.533366039,-112.2618457502,"true",2,"True","American",2,1,146,7,5,59,0,1,0,2014-07-24
"15541",35.4638145,-80.8714627,"true",1,"True","Others",3,3,176,9,43,779,2,0,1,2013-04-13
"15542",36.0414,-115.184424,"true",2,"True","American",10,2,191,5,32,344,1,1,1,2014-12-14
"15543",36.109837,-115.174212,"true",1,"True","Others",138,49,1713,11,236,1232,10,19,1,2013-06-07
"15544",36.1268872232,-115.1655900478,"true",3,"True","Others",280,18,2916,9,219,1664,6,9,1,2015-07-08
"15545",36.10131,-115.156429,"true",2,"False","American",6,9,1535,7,251,1184,6,2,1,2013-06-05
"15546",35.0821368263,-80.8772790805,"true",2,"False","American",9,3,331,6,69,484,1,1,1,2016-01-07
"15547",36.1632788522,-115.2891616524,"true",1,"True","American",5,15,3975,7,730,907,1,5,1,2015-10-03
"15548",36.1144832,-115.1948136,"true",2,"True","Others",24,28,1170,9,177,1232,8,7,1,2017-04-18
"15549",36.1671901,-115.2855925,"true",2,"True","Others",11,19,1779,9,210,1196,0,12,0,2016-03-13
"15550",36.1972325,-115.2404624,"true",2,"True","American",31,7,1163,2,25,510,0,5,1,2011-11-07
"15551",35.993777,-115.101582,"true",1,"False","Others",1,1,530,9,5,120,1,0,1,2015-01-03
"15552",36.0944572,-115.2088673,"true",2,"True","Others",91,40,3975,9,730,1664,6,7,1,2012-01-08
"15553",33.509198,-111.988715,"true",2,"False","Others",12,2,826,10,38,1022,0,1,1,2013-07-25
"15554",36.1191259407,-115.1772566948,"true",2,"False","American",12,44,2916,9,219,1664,4,14,1,2013-04-15
"15555",36.1157508,-115.2068476,"true",2,"True","Others",82,4,3022,9,641,4321,1,3,1,2014-08-22
"15556",36.0928664972,-115.1758682728,"true",2,"True","American",12,15,3975,10,730,1431,9,4,0,2013-08-29
"15557",45.5312258387,-73.6126363277,"true",2,"True","American",8,2,3276,8,594,1281,0,1,1,2015-04-03
"15558",36.029380621,-115.1151981758,"false",2,"True","American",8,2,818,7,146,520,0,1,1,2017-01-02
"15559",36.122643,-115.170356,"true",3,"True","Asian",12,8,808,5,78,912,4,1,1,2012-05-30
"15560",36.1261559476,-115.1896398638,"true",2,"True","Others",13,5,949,9,48,584,2,1,1,2011-12-21
"15561",36.0213759,-115.1180729,"true",1,"True","Others",12,2,252,9,55,753,1,1,1,2012-05-17
"15562",43.6532248,-79.3972469,"true",2,"True","Others",11,3,246,7,71,603,1,1,1,2013-08-18
"15563",36.107676716,-115.17506169,"true",2,"True","Others",63,1,1345,11,199,755,1,0,1,2012-02-16
"15564",35.994110938,-115.0998504264,"true",1,"False","Others",4,1,526,2,30,250,1,0,1,2011-11-06
"15565",45.516353,-73.577642,"true",2,"True","Others",98,18,1717,12,282,7750,8,4,1,2018-08-20
"15566",36.1259555,-115.2189011,"true",1,"True","Others",8,6,571,8,48,648,2,2,1,2012-07-01
"15567",43.678004,-79.3502135,"true",2,"True","Others",14,1,20,3,3,124,1,0,0,2013-01-20
"15568",36.0417267,-115.1839224,"false",2,"True","Others",11,23,1193,13,415,3061,9,11,0,2015-06-16
"15569",33.510325972,-112.0281397649,"true",2,"True","American",21,1,727,12,113,1144,0,1,1,2011-03-16
"15570",36.166261,-115.205674,"true",2,"True","Others",14,8,2818,5,79,556,3,4,1,2012-12-31
"15571",33.3908271448,-112.0129483509,"true",2,"True","American",11,1,144,8,5,112,0,0,1,2012-11-30
"15572",36.068655,-115.177945,"true",2,"True","Asian",43,13,5817,3,293,1982,3,0,1,2011-01-10
"15573",36.1083306218,-115.175807536,"false",3,"True","Others",143,1,252,9,55,753,0,1,1,2011-02-13
"15574",33.4588267,-112.0715434,"true",2,"True","American",2,11,853,9,125,726,2,6,1,2013-10-23
"15575",40.443476602,-79.9961047049,"true",1,"False","American",1,1,1,10,0,2,0,1,0,2016-08-30
"15576",33.6411428,-111.9258174,"true",2,"True","Others",9,4,3934,11,648,1177,0,3,0,2018-06-17
"15577",36.1619276,-115.1346287,"true",2,"False","Others",16,30,2100,7,228,617,3,9,1,2015-11-02
"15578",36.1027139921,-115.1361601567,"true",1,"True","Others",6,2,397,8,30,291,0,2,1,2011-09-15
"15579",36.10955,-115.176155,"true",3,"True","Others",642,32,2916,11,219,1664,9,11,1,2012-04-15
"15580",36.1270199715,-115.2096439898,"true",1,"True","Others",11,20,3198,9,641,4321,4,7,1,2016-01-07
"15581",33.6275951,-111.8929197,"true",1,"True","Others",4,3,359,6,33,205,0,0,1,2011-12-13
"15582",36.1638735074,-115.289943661,"true",2,"True","Asian",16,18,3975,9,730,1664,2,7,1,2012-05-25
"15583",43.5671011217,-79.6597395837,"true",2,"True","Others",3,1,42,7,18,330,0,1,0,2013-04-30
"15584",36.1242551,-115.3253819,"true",2,"True","American",7,14,1163,2,140,481,1,2,1,2014-03-19
"15585",36.1440852,-115.2024865,"true",2,"True","American",44,16,2916,13,415,3061,3,6,1,2014-06-06
"15586",43.8916181,-79.4411922,"true",2,"True","Others",13,1,3,10,0,19,0,1,0,2016-11-14
"15587",36.109837,-115.174212,"true",1,"True","Others",138,43,1713,11,236,1232,10,17,1,2013-02-03
"15588",33.4256642041,-111.9397383432,"true",1,"False","Others",42,2,118,6,14,376,1,1,0,2014-11-02
"15589",43.6651314099,-79.4108515895,"true",2,"True","Others",41,10,3233,10,478,1274,2,5,1,2013-12-08
"15590",33.6084197,-112.2385364,"true",2,"True","Others",3,4,230,7,11,358,3,0,1,2017-03-10
"15591",36.115520451,-115.1349705842,"true",2,"True","Others",25,12,693,8,77,1604,5,3,1,2011-12-10
"15592",33.4950076,-111.9758635,"true",2,"True","American",22,7,471,9,55,439,1,4,1,2012-10-09
"15593",33.3765345,-111.8778341,"false",2,"True","Others",2,1,86,7,3,74,1,0,1,2014-08-13
"15594",33.5527294,-112.0547215,"true",1,"True","Asian",17,2,1186,9,411,2340,1,1,0,2018-01-07
"15595",43.6464107,-79.3934801,"true",2,"True","Others",46,11,3315,8,563,1356,2,6,0,2014-03-20
"15596",33.63924,-112.387167,"true",1,"False","Others",3,23,160,8,30,485,0,1,1,2012-07-22
"15597",35.1718223,-80.8071432,"true",2,"True","American",4,7,2755,9,402,1523,1,4,1,2013-10-05
"15598",33.5170064113,-112.0646513449,"true",2,"True","Others",11,2,534,1,113,434,1,1,1,2014-05-13
"15599",36.1128421245,-115.1705693105,"true",2,"True","Others",73,20,1779,9,411,2340,5,7,1,2013-09-29
"15600",36.0258372,-115.0859834,"true",2,"True","American",5,7,718,4,79,263,1,4,1,2016-03-13
"15601",36.117349,-115.187432,"true",2,"True","Mexican",29,2,718,4,79,1360,1,1,1,2017-08-28
"15602",36.2812317365,-115.2861511407,"true",2,"True","American",7,10,3198,9,378,1431,2,6,1,2014-08-27
"15603",40.4092278,-79.9141979,"true",2,"True","American",7,2,173,4,46,271,0,0,0,2016-05-29
"15604",36.070096,-115.1752985,"true",3,"True","Others",38,1,1060,9,183,540,0,1,1,2016-12-02
"15605",44.053022,-79.4568744,"true",2,"True","Others",5,6,3315,10,715,6314,0,3,0,2016-11-19
"15606",33.3652497,-111.8607012,"true",2,"True","American",12,12,4351,6,738,763,3,6,1,2016-03-20
"15607",36.116113,-115.176222,"true",3,"True","Others",823,20,6026,10,697,1431,11,7,1,2013-07-14
"15608",36.1252426883,-115.2076197067,"true",2,"True","Others",83,11,3198,9,378,1606,4,4,1,2016-06-16
"15609",33.626831376,-112.1002996485,"true",1,"True","Asian",13,22,1550,10,102,1022,7,9,0,2015-11-12
"15610",36.1600355773,-115.3314544383,"true",2,"True","American",4,3,314,4,16,134,1,2,1,2012-09-15
"15611",36.1518972,-115.1525341,"true",1,"True","American",52,4,391,9,55,753,1,1,1,2012-01-23
"15612",35.9949501,-115.2062178,"true",2,"True","American",26,30,3198,9,378,1431,7,10,1,2014-07-12
"15613",36.1761018,-115.2602821,"true",2,"True","Others",30,24,3198,9,378,1664,4,14,1,2016-07-26
"15614",36.1123576,-115.1702213,"true",2,"True","Others",11,23,3975,10,730,1232,7,7,1,2013-01-07
"15615",43.649687,-79.371958,"true",2,"True","Others",4,7,288,7,66,1146,3,3,1,2013-07-13
"15616",36.1252426883,-115.2076197067,"true",2,"True","Others",83,14,3198,9,378,1606,5,5,1,2016-07-18
"15617",36.1016738,-115.2043391,"true",2,"True","Others",12,11,2916,9,219,1664,0,5,1,2012-03-23
"15618",33.3652497,-111.8607012,"true",2,"True","American",12,4,167,2,23,275,2,1,1,2014-07-19
"15619",40.432386,-80.015066,"true",2,"True","American",12,2,507,5,112,972,1,1,1,2016-02-21
"15620",36.1257028382,-115.1895290333,"true",2,"True","Others",65,14,3198,9,378,1431,2,6,1,2017-09-30
"15621",35.9936634844,-115.1015181362,"true",1,"True","Others",6,14,1685,9,146,1067,4,6,1,2017-01-21
"15622",33.5971716,-112.0361968,"true",1,"True","Mexican",6,19,1196,8,180,614,4,5,1,2014-07-25
"15623",36.027835,-115.11599,"true",2,"True","Others",40,19,2094,9,190,1028,3,7,0,2018-05-05
"15624",36.1026507496,-115.1689883864,"true",4,"False","Others",34,1,540,6,48,648,0,1,1,2013-06-24
"15625",36.107727,-115.176986,"true",2,"False","Others",12,28,3198,9,378,1431,4,10,1,2012-06-30
"15626",36.125569,-115.210911,"true",2,"True","Others",15,9,3975,9,730,1664,2,6,1,2013-05-21
"15627",43.5983489052,-79.7372379899,"true",2,"False","American",10,1,562,10,715,6314,0,1,1,2014-04-22
"15628",36.1425791215,-115.2093834323,"true",1,"True","Others",17,23,2916,9,219,1664,8,8,1,2016-02-13
"15629",36.114442,-115.308663,"true",1,"False","Others",7,1,257,7,19,156,0,1,1,2012-11-11
"15630",33.460355297,-112.335500402,"true",2,"True","Others",3,10,1785,6,120,855,1,3,1,2015-11-25
"15631",33.3095749752,-111.7437956788,"true",2,"True","Others",7,5,308,8,23,329,1,4,1,2015-02-12
"15632",33.6400698,-112.1498222,"true",1,"True","Others",10,7,558,6,48,433,3,1,1,2014-07-08
"15633",35.0560059,-80.8528369,"true",2,"True","American",17,7,3728,9,344,1400,4,2,0,2018-03-11
"15634",36.1268046,-115.1929146,"true",2,"True","Others",13,25,1613,9,148,727,8,4,1,2015-04-23
"15635",43.6508613,-79.3757027,"true",2,"True","Others",24,3,246,7,49,603,1,0,1,2015-03-20
"15636",36.113987085,-115.3086563945,"true",1,"True","Others",24,1,528,7,166,617,0,1,1,2016-09-02
"15637",36.021434,-115.088176,"true",2,"True","Asian",46,1,677,5,75,1055,1,0,1,2011-05-18
"15638",36.1564004,-115.3335562,"true",2,"True","American",21,4,1247,9,283,2421,1,2,1,2012-07-27
"15639",33.3079837358,-111.7443012543,"true",2,"True","Others",5,11,819,8,125,892,1,6,1,2018-03-04
"15640",36.1510974636,-115.3328087367,"true",2,"False","American",25,8,1003,10,148,1067,2,5,1,2017-05-27
"15641",33.6378724709,-112.3373625103,"false",2,"True","Others",1,1,160,8,30,485,0,1,1,2012-04-16
"15642",36.0953556397,-115.176614273,"true",3,"True","American",17,20,583,8,263,962,1,0,1,2012-06-27
"15643",33.3272817338,-111.858255,"true",1,"True","Others",3,6,1303,3,94,137,1,3,1,2013-07-25
"15644",33.5096666571,-112.0717401263,"true",2,"False","Others",3,1,542,6,42,268,0,1,1,2012-08-09
"15645",36.112777,-115.174006,"true",1,"True","Others",42,27,1779,9,210,3057,8,6,1,2016-07-27
"15646",36.127033,-115.210028,"true",3,"True","Others",275,11,2916,13,364,1988,2,8,1,2012-09-05
"15647",36.1469098416,-115.3007770203,"true",2,"True","Asian",37,17,3378,12,912,4308,7,5,1,2014-03-22
"15648",43.6553023,-79.4145844,"true",1,"True","Others",9,2,312,5,26,261,1,0,0,2018-09-03
"15649",33.354768,-111.7898327,"true",2,"True","American",34,40,1155,12,297,1668,11,13,1,2016-03-03
"15650",36.1476947,-115.1563056,"false",2,"True","Others",11,5,339,5,15,250,2,1,1,2013-07-02
"15651",36.1234867972,-115.2799091107,"true",2,"True","Others",6,9,3975,9,730,1019,3,3,1,2014-08-04
"15652",36.071403,-115.072358,"true",1,"True","Others",5,25,1613,9,183,1019,8,8,1,2015-08-27
"15653",36.1144832,-115.1948136,"true",2,"True","Others",11,25,1163,9,88,926,7,7,1,2016-05-10
"15654",36.020173,-115.0891,"true",2,"True","Others",23,4,1075,8,149,1034,2,2,0,2015-06-15
"15655",36.1152681022,-115.2983019652,"true",2,"True","American",35,30,1193,9,122,437,1,7,1,2014-03-03
"15656",36.1472362714,-115.299834609,"true",2,"False","Asian",9,8,2916,9,251,1664,2,5,1,2013-08-24
"15657",33.3843632,-111.8051102,"true",2,"True","American",11,1,141,8,20,310,0,1,1,2012-05-27
"15658",36.237945,-115.1523117,"true",2,"False","Others",19,26,3198,9,378,1431,4,8,0,2016-11-20
"15659",36.1657411,-115.1329505,"true",2,"True","American",95,5,3378,8,912,4308,2,1,1,2015-04-28
"15660",33.4245256736,-111.940189141,"true",2,"False","American",12,17,488,10,50,580,1,2,1,2013-11-02
"15661",36.0900669068,-115.1769728974,"true",2,"True","Mexican",70,14,3975,12,730,1664,3,5,1,2013-05-12
"15662",36.1599423,-115.2222337,"true",3,"True","Others",65,2,3022,7,641,4321,0,2,1,2016-03-31
"15663",36.0975350381,-115.2979779755,"true",2,"False","Others",42,15,3975,9,730,1019,3,5,0,2015-02-19
"15664",36.0012900071,-115.1097714491,"true",1,"True","Others",21,1,2916,9,219,1664,0,1,1,2011-09-23
"15665",33.4133505,-111.8759922,"true",1,"True","American",6,2,380,6,100,295,2,0,1,2013-07-18
"15666",36.131875,-115.163618,"true",2,"True","Others",6,1,51,8,8,78,0,0,1,2013-05-19
"15667",33.431499,-112.056034,"true",1,"True","Mexican",4,2,78,4,11,160,1,1,1,2011-08-29
"15668",36.0780831,-115.2421295,"true",2,"True","Others",290,8,3198,9,378,1431,3,2,1,2015-12-08
"15669",36.1171507743,-115.1384369476,"false",2,"True","Others",138,36,3198,13,415,3061,9,16,0,2018-08-17
"15670",36.179939,-115.206417,"true",1,"True","Asian",12,73,3975,9,730,3057,18,19,1,2016-04-23
"15671",33.5020532515,-111.9957802209,"true",2,"True","Others",21,17,3402,9,499,1276,3,7,1,2015-01-04
"15672",36.1444011,-115.2742894,"true",1,"True","Others",18,9,3975,9,730,1431,3,3,1,2013-03-10
"15673",43.7733186,-79.4135718,"true",3,"True","Asian",14,1,167,6,42,598,0,1,1,2015-11-19
"15674",36.0253639,-115.1190162,"true",1,"True","Others",8,25,1613,10,166,979,6,10,1,2015-09-04
"15675",36.1268872232,-115.1655900478,"true",3,"True","Others",280,14,1779,9,210,1196,4,7,1,2013-12-21
"15676",33.5135196,-112.0740451,"true",2,"True","Others",10,10,331,6,47,327,1,3,1,2013-06-12
"15677",36.1050207,-115.1735947,"false",2,"False","Others",32,1,529,10,26,202,0,1,1,2014-07-07
"15678",35.2139577681,-80.861224295,"true",2,"True","American",5,1,540,7,61,227,1,0,1,2012-03-20
"15679",43.8769218534,-79.4150503958,"true",2,"True","Others",5,1,3315,7,563,1356,0,1,0,2013-01-04
"15680",33.5414695611,-111.8855541944,"true",2,"True","American",7,3,834,6,162,409,1,2,1,2017-04-01
"15681",43.8485401524,-79.3485477355,"true",3,"True","Others",54,10,272,7,97,933,2,5,1,2017-08-16
"15682",36.0137143,-114.9927838,"true",2,"True","Others",5,24,1073,8,146,926,5,8,0,2017-02-12
"15683",36.110195,-115.173698,"true",2,"True","American",42,6,1345,11,199,821,3,3,0,2018-10-12
"15684",33.4558428373,-112.0735255098,"true",2,"True","American",25,22,534,12,93,1595,13,5,1,2017-04-13
"15685",36.1564126328,-115.3328468966,"true",2,"True","Others",11,19,3094,10,256,1234,4,9,1,2012-01-10
"15686",33.56674,-112.1359928,"true",1,"True","Asian",6,1,59,11,1,37,0,0,1,2013-08-18
"15687",33.6361502,-111.9184836,"true",1,"True","Mexican",1,1,15,11,0,11,1,0,0,2011-06-14
"15688",36.0326281,-114.9836672,"true",1,"True","American",8,17,1193,7,122,297,3,4,1,2014-09-03
"15689",36.1174419807,-115.1891820932,"true",2,"True","Others",63,14,3198,9,378,2421,7,4,0,2015-07-26
"15690",40.409571,-79.9151688,"true",2,"True","American",6,4,144,6,43,628,1,1,0,2014-06-08
"15691",36.1470835,-115.2982993,"true",1,"True","Asian",46,25,1997,9,309,1184,6,11,1,2018-03-30
"15692",35.0831648,-80.8843741,"true",2,"True","American",3,1,114,5,29,308,0,1,1,2017-05-20
"15693",40.4486993008,-80.1568110748,"true",2,"True","American",5,3,507,6,112,972,0,2,1,2018-02-10
"15694",33.570389,-111.886452,"true",2,"True","Others",22,1,73,6,6,192,0,0,1,2010-07-06
"15695",35.2202754,-80.8133228,"true",2,"True","Others",14,25,6012,11,2086,2939,6,11,1,2016-08-12
"15696",36.1432476,-115.2063054,"true",1,"True","Others",3,2,949,4,79,437,1,1,1,2012-05-03
"15697",33.4655863,-111.9279622,"true",2,"False","Others",2,4,359,5,33,205,1,1,1,2011-10-19
"15698",36.130804,-115.198971,"true",2,"True","Others",8,12,6026,10,697,1982,5,5,1,2017-08-17
"15699",36.1437574,-115.169723,"true",2,"True","Others",26,4,425,4,25,250,3,1,1,2011-05-22
"15700",36.1424875212,-115.1425948144,"true",2,"True","Others",25,9,3198,9,378,1664,2,3,1,2011-12-29
"15701",43.0718717,-89.3955804,"true",2,"True","American",3,3,678,6,67,636,1,2,0,2018-01-05
"15702",33.4957558,-111.9159147,"true",2,"False","Others",1,2,102,6,10,161,1,1,1,2012-05-09
"15703",36.0544216949,-115.2774082575,"true",2,"False","Others",6,37,2916,9,219,1664,5,17,1,2016-05-06
"15704",36.166996958,-115.286524787,"true",2,"True","Others",41,9,1163,9,140,753,1,5,1,2013-04-23
"15705",36.1099991328,-115.1742914289,"true",2,"True","Others",198,2,1060,9,183,540,0,2,1,2016-06-10
"15706",33.6116508043,-112.1655679727,"true",2,"True","Others",14,5,617,10,94,1193,1,3,1,2014-06-05
"15707",33.460344,-112.0744177,"true",2,"True","American",12,1,364,6,93,421,1,0,1,2016-11-26
"15708",36.1181806906,-115.1715797813,"true",2,"True","American",119,25,2916,13,415,3061,10,10,1,2016-08-11
"15709",36.1349154274,-115.1758220047,"true",2,"True","Mexican",41,37,3558,9,378,2421,9,10,1,2016-04-08
"15710",36.127061,-115.241457,"true",2,"True","Others",11,59,3198,13,415,3061,8,16,1,2017-07-10
"15711",36.126437,-115.1917,"true",1,"False","Others",6,6,3975,9,730,1431,3,3,1,2012-12-20
"15712",43.774176,-79.322024,"false",2,"True","Others",9,6,511,6,141,306,1,1,0,2018-06-01
"15713",33.5266038,-111.924627,"true",2,"True","American",11,1,17,7,2,112,0,1,0,2016-12-20
"15714",36.0764492,-115.2986212,"true",2,"True","Others",35,14,3198,9,378,1431,3,10,1,2017-10-08
"15715",33.2904022,-111.8408823,"true",2,"True","Others",12,1,3978,12,350,444,1,0,0,2012-09-16
"15716",33.319228,-111.967855,"true",2,"True","Mexican",27,4,949,4,47,437,1,1,1,2012-06-14
"15717",40.4079565,-79.9116502,"true",2,"True","American",11,3,99,1,8,154,2,0,1,2011-09-13
"15718",33.683323,-112.092428,"true",2,"True","Others",8,5,938,8,60,385,1,1,1,2012-03-08
"15719",36.169326,-115.140097,"true",2,"True","American",66,5,3975,7,730,907,2,2,1,2013-05-07
"15720",36.0350856,-115.1357861,"true",1,"True","Others",24,17,718,8,79,958,5,6,1,2013-05-05
"15721",33.4803042,-111.9602653,"true",2,"True","American",5,1,229,8,19,288,0,1,1,2012-04-22
"15722",36.166576,-115.286232,"true",2,"True","Others",115,21,3198,9,378,1431,5,5,1,2014-08-31
"15723",33.305998,-111.943047,"true",2,"True","Others",8,7,216,4,15,718,0,3,1,2017-11-18
"15724",36.266339,-115.258826,"false",2,"True","Asian",33,2,53,7,1,9,0,1,1,2017-02-23
"15725",36.0478201687,-115.2440660143,"false",2,"True","Others",52,10,1299,4,153,206,4,5,0,2018-03-01
"15726",40.5445585,-80.0087394,"true",2,"True","American",7,1,3164,8,539,1180,0,1,1,2014-06-20
"15727",40.4516553,-79.9844699,"true",2,"True","American",13,16,3164,8,539,1180,3,5,1,2017-04-15
"15728",36.109837,-115.174212,"true",1,"True","Others",138,1,840,4,102,840,1,0,1,2011-03-19
"15729",33.5020532515,-111.9957802209,"true",2,"True","Others",21,5,3402,9,499,1276,2,2,1,2012-03-09
"15730",36.019904,-115.053291,"true",2,"True","Others",12,9,2916,9,219,1664,3,3,0,2013-08-03
"15731",33.4950076,-111.9758635,"true",2,"True","American",22,34,1057,10,70,1116,10,14,1,2014-09-26
"15732",36.1956731299,-115.2573410962,"true",2,"True","Others",10,7,293,4,25,510,1,4,0,2017-06-10
"15733",36.021113,-115.087495,"true",2,"True","American",4,13,1075,8,149,1034,2,9,0,2016-03-04
"15734",36.0674448,-115.1745021,"true",3,"True","Others",11,30,3975,11,730,1019,8,11,1,2013-09-15
"15735",36.107727,-115.176986,"true",2,"False","Others",24,51,3198,9,378,1431,4,12,1,2012-09-13
"15736",36.12604,-115.194409,"true",1,"False","Others",6,5,528,7,166,617,1,3,1,2018-03-30
"15737",33.3794511,-111.940046,"true",1,"True","American",1,1,111,5,23,440,0,1,0,2016-07-06
"15738",33.6308784,-112.2382757,"true",2,"True","American",14,7,139,2,13,423,2,1,1,2014-02-02
"15739",36.1349154274,-115.1758220047,"true",2,"True","Mexican",41,9,3198,9,378,1431,2,3,1,2014-12-02
"15740",40.442799,-80.002503,"true",2,"False","American",8,3,3164,8,539,1180,1,1,0,2018-01-24
"15741",36.1567959455,-115.3343868256,"true",2,"True","Asian",28,37,3094,9,88,753,5,9,1,2012-08-22
"15742",36.1425791215,-115.2093834323,"true",1,"True","Others",17,1,9,8,1,132,0,1,1,2011-01-06
"15743",43.6540191892,-79.4250432118,"true",2,"False","Others",3,1,3233,7,478,1274,0,1,1,2013-10-21
"15744",36.1690657918,-115.1398415024,"true",2,"True","American",42,4,1535,7,251,1184,1,3,1,2017-02-26
"15745",45.516353,-73.577642,"true",2,"True","Others",98,7,1717,12,282,7750,4,2,1,2014-10-21
"15746",33.56674,-112.1359928,"true",1,"True","Asian",6,5,2217,9,271,1177,0,3,1,2016-02-28
"15747",35.993443412,-114.9332423229,"true",2,"True","American",1,2,385,8,49,926,2,0,1,2017-06-01
"15748",36.1274286041,-115.2240718495,"true",2,"True","Asian",94,16,3975,9,730,1614,6,5,1,2015-12-06
"15749",36.10259,-115.136559,"true",1,"False","Others",12,7,1613,9,165,981,2,2,1,2014-08-02
"15750",36.11753,-115.169618,"true",2,"True","American",47,16,6026,10,697,1431,6,6,1,2016-11-06
"15751",36.0551136333,-115.2814732433,"false",2,"True","American",11,1,5817,1,293,1982,0,0,1,2011-01-11
"15752",35.2258822406,-80.8419927791,"true",2,"True","Mexican",3,3,2755,11,402,1523,1,1,1,2011-02-27
"15753",36.0942440391,-115.1761782905,"true",2,"True","American",40,10,2370,10,208,1269,3,5,1,2011-12-10
"15754",36.0295888,-115.062621,"true",2,"False","Asian",9,10,3198,9,378,1431,3,3,1,2015-03-23
"15755",40.432083,-79.893639,"true",2,"True","American",6,3,6506,9,1150,1027,2,1,1,2013-08-09
"15756",36.1144832,-115.1948136,"true",2,"True","Others",24,4,313,1,15,250,1,0,1,2010-10-16
"15757",33.6380805892,-112.067371952,"true",2,"True","American",2,7,811,10,102,718,1,3,1,2013-08-08
